objectid,mode,lineabbr,month_,year_,servicetype,avgboardings,city,county
12007,Commuter Rail,750,November,2019,WKD,19979.785633999999845,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12008,Commuter Rail,750,April,2019,SAT,8738.250000000000000,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12009,Commuter Rail,750,February,2019,SAT,6528.933332999999948,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12010,Commuter Rail,750,May,2019,SAT,7509.866667000000234,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12011,Commuter Rail,750,April,2019,WKD,18025.846036000002641,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12012,Commuter Rail,750,July,2019,WKD,17486.395854999998846,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12013,Commuter Rail,750,July,2019,SAT,6394.333333000000493,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12014,Commuter Rail,750,January,2019,SAT,6607.750000000000000,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12015,Commuter Rail,750,March,2019,SAT,7575.583333000000493,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12016,Commuter Rail,750,January,2019,WKD,18581.719209999999293,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12017,Commuter Rail,750,November,2019,SAT,8061.313889000000017,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12018,Commuter Rail,750,September,2019,SAT,8783.333333000000493,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12019,Commuter Rail,750,September,2019,WKD,21427.840850000000501,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12020,Commuter Rail,750,May,2019,WKD,17653.952756000002410,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12021,Commuter Rail,750,March,2018,SAT,7717.250000000000000,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12022,Commuter Rail,750,June,2018,SUN,2295.000000000000000,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12023,Commuter Rail,750,February,2018,WKD,18092.036760999999387,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12024,Commuter Rail,750,June,2018,WKD,17700.659822000001441,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12025,Commuter Rail,750,September,2018,WKD,21799.888806999999360,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12026,Commuter Rail,750,July,2018,SAT,5419.277777999999671,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12027,Commuter Rail,750,August,2018,WKD,18940.039092999999411,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12028,Commuter Rail,750,September,2018,SAT,8384.500000000000000,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12029,Commuter Rail,750,January,2018,WKD,17738.266010999999708,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12030,Commuter Rail,750,December,2018,WKD,17573.977163999999902,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12031,Commuter Rail,750,February,2018,SAT,6057.883333000000675,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12032,Commuter Rail,750,November,2018,WKD,20112.306505999997171,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12033,Commuter Rail,750,November,2018,SAT,7977.266666999999870,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12034,Commuter Rail,750,May,2018,SAT,6179.466666999999688,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12035,Commuter Rail,750,June,2018,SAT,7911.466666999999688,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12036,Commuter Rail,750,August,2018,SAT,7457.750000000000000,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12037,Commuter Rail,750,October,2018,WKD,20113.695133000001078,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12038,Commuter Rail,750,January,2018,SAT,6286.750000000000000,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12039,Commuter Rail,750,July,2018,WKD,17242.929202999999688,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12040,Commuter Rail,750,April,2018,SAT,7651.125000000000000,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12041,Commuter Rail,750,April,2018,WKD,17386.160041999999521,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12042,Commuter Rail,750,December,2018,SAT,10915.000000000000000,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12043,Commuter Rail,750,March,2018,WKD,17232.448292999997648,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12044,Commuter Rail,750,May,2018,WKD,17238.082659000003332,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12045,Commuter Rail,750,October,2018,SAT,9373.250000000000000,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12046,Commuter Rail,750,October,2017,WKD,17144.455626000002667,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12047,Commuter Rail,750,September,2017,SAT,8338.305556000001161,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12048,Commuter Rail,750,September,2017,WKD,19155.348396000001230,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12049,Commuter Rail,750,February,2017,WKD,17747.476770999997825,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12050,Commuter Rail,750,July,2017,WKD,16785.538711000001058,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12051,Commuter Rail,750,April,2017,WKD,16963.464778000001388,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12052,Commuter Rail,750,March,2017,SAT,8591.250000000000000,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12053,Commuter Rail,750,December,2017,SAT,10154.966667000000598,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12054,Commuter Rail,750,February,2017,SAT,7195.133333000000675,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12055,Commuter Rail,750,August,2017,WKD,17967.501788000001397,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12056,Commuter Rail,750,November,2017,SAT,7389.583333000000493,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12057,Commuter Rail,750,May,2017,SAT,6437.416666999999507,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12058,Commuter Rail,750,October,2017,SAT,7844.875000000000000,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12059,Commuter Rail,750,December,2017,WKD,17879.979317999997875,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12060,Commuter Rail,750,March,2017,WKD,17445.865301000001637,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12061,Commuter Rail,750,July,2017,SAT,6340.714286000000357,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12062,Commuter Rail,750,January,2017,SAT,6757.583333000000493,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12063,Commuter Rail,750,August,2017,SAT,7348.500000000000000,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12064,Commuter Rail,750,April,2017,SAT,7705.600000000000364,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12065,Commuter Rail,750,May,2017,WKD,16428.215180999999575,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12066,Commuter Rail,750,June,2017,WKD,17067.471860999998171,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12067,Commuter Rail,750,January,2017,WKD,17855.764122000000498,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12068,Commuter Rail,750,November,2017,WKD,18639.241997000000993,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12069,Commuter Rail,750,June,2017,SAT,7231.333333000000493,"Midvale, SLC, Bluffdale, Woods Cross, Murray, Lindon, Roy, Millcreek, Sandy, Farmington, Orem, Clearfield, South Salt Lake, North Salt Lake, Centerville, Lehi, Layton, South Jordan, Sunset, Draper, Vineyard, Harrisville, Kaysville, American Fork, Ogden,","Davis, Salt Lake, Utah, Weber"
12070,Fixed Route Bus - Express,805,February,2024,WKD,111.254982000000012,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12071,Fixed Route Bus - Express,805,January,2024,WKD,112.350471999999996,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12072,Fixed Route Bus - Express,805,December,2023,WKD,70.547471000000002,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12073,Fixed Route Bus - Express,805,March,2023,WKD,97.500000000000000,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12074,Fixed Route Bus - Express,805,September,2023,WKD,118.489654999999999,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12075,Fixed Route Bus - Express,805,August,2023,WKD,109.561345000000003,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12076,Fixed Route Bus - Express,805,April,2023,WKD,106.487215000000006,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12077,Fixed Route Bus - Express,805,July,2023,WKD,90.860984999999999,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12078,Fixed Route Bus - Express,805,January,2023,WKD,104.177944999999994,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12079,Fixed Route Bus - Express,805,February,2023,WKD,133.239762000000013,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12080,Fixed Route Bus - Express,805,June,2023,WKD,92.374260000000007,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12081,Fixed Route Bus - Express,805,May,2023,WKD,89.886841999999987,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12082,Fixed Route Bus - Express,805,October,2023,WKD,113.565379999999990,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12083,Fixed Route Bus - Express,805,November,2023,WKD,104.810622999999993,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12084,Fixed Route Bus - Express,805,August,2022,WKD,118.436819000000000,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12085,Fixed Route Bus - Express,805,September,2022,WKD,146.730596000000020,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12088,Fixed Route Bus - Express,805,February,2022,WKD,88.491680000000002,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12089,Fixed Route Bus - Express,805,May,2022,WKD,73.487385000000003,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12090,Fixed Route Bus - Express,805,March,2022,WKD,86.032399000000012,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12091,Fixed Route Bus - Express,805,July,2022,WKD,79.128416999999999,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12092,Fixed Route Bus - Express,805,January,2022,WKD,76.505848000000000,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12093,Fixed Route Bus - Express,805,April,2022,WKD,95.963960999999998,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12094,Fixed Route Bus - Express,805,December,2022,WKD,77.845813999999990,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12095,Fixed Route Bus - Express,805,October,2022,WKD,139.366677000000010,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12096,Fixed Route Bus - Express,805,January,2021,WKD,52.951461999999999,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12097,Fixed Route Bus - Express,805,November,2021,WKD,81.502046999999990,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12098,Fixed Route Bus - Express,805,June,2021,WKD,39.857272000000002,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12099,Fixed Route Bus - Express,805,April,2021,WKD,46.764462999999999,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12100,Fixed Route Bus - Express,805,May,2021,WKD,43.329187999999995,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
12101,Fixed Route Bus - Express,805,February,2021,WKD,50.909120000000001,"Springville, Orem, Spanish Fork, Payson, Santaquin, Provo",Utah
